record_id,date,zone_id,zone_name,total_waste_kg,organic_waste_kg,plastic_waste_kg,paper_waste_kg,metal_waste_kg,glass_waste_kg,other_waste_kg,number_of_active_bins,average_bin_fill_percentage,overflow_count,collection_count,population_density,commercial_density,market_activity_level,holiday_flag,festival_flag,event_activity_level,rainfall_mm,temperature_c,avg_daily_generation_kg_14d,split
AMD-ZW-009069,2026-06-02,AMD-Z-27,CG Road,8105.88,2496.42,1963.04,2082.19,276.99,620.08,667.16,20,57.81,4,24,22800,94,2.62,0,0,0,0.0,33.5,7582.78,validation
AMD-ZW-009070,2026-06-02,AMD-Z-28,Relief Road,9370.79,6622.85,940.69,734.79,118.27,226.48,727.71,22,45.84,0,34,37600,90,4.15,0,0,0,0.0,33.5,11765.18,validation
AMD-ZW-009071,2026-06-02,AMD-Z-29,Shahpur,12410.75,9398.88,1075.2,705.43,62.13,262.79,906.32,17,57.81,9,26,34800,74,4.1,0,0,2,0.0,33.5,10797.11,validation
AMD-ZW-009072,2026-06-02,AMD-Z-30,Jamalpur,12489.36,9261.7,1260.38,715.26,140.28,365.48,746.26,21,47.06,2,34,36900,86,4.21,0,0,0,0.0,33.5,15409.88,validation
AMD-ZW-009073,2026-06-02,AMD-Z-31,Dariyapur,9728.71,7468.13,953.78,473.21,82.95,196.54,554.1,16,41.58,1,26,35100,70,4.23,0,0,0,0.0,33.5,11260.51,validation
AMD-ZW-009074,2026-06-02,AMD-Z-32,Saraspur,5344.03,556.35,1519.57,1169.29,727.49,527.83,843.49,16,44.52,0,20,31200,60,1.56,0,0,0,0.0,33.5,4684.63,validation
AMD-ZW-009075,2026-06-02,AMD-Z-33,Wadaj,1743.17,989.84,244.0,177.61,31.07,77.33,223.33,16,41.65,0,16,28300,52,1.42,0,0,0,0.0,33.5,2052.69,validation
AMD-ZW-009076,2026-06-03,AMD-Z-01,Navrangpura,6844.43,1826.86,1840.28,1726.38,323.66,476.49,650.77,23,52.41,3,30,28500,88,2.67,0,0,0,0.0,37.0,6400.65,validation
AMD-ZW-009077,2026-06-03,AMD-Z-02,Vastrapur,3969.38,1260.15,893.44,725.34,171.11,234.73,684.62,21,38.78,0,19,24200,72,2.07,0,0,0,0.0,37.0,4172.05,validation
AMD-ZW-009078,2026-06-03,AMD-Z-03,Satellite,8012.25,1118.7,2285.3,2656.88,418.15,768.19,765.02,23,52.17,4,32,26800,80,2.72,0,0,0,0.0,37.0,7969.26,validation
AMD-ZW-009079,2026-06-03,AMD-Z-04,Bodakdev,5449.8,1459.39,1320.76,1373.34,148.25,483.53,664.54,19,48.57,0,28,21900,76,2.53,0,0,0,0.0,37.0,5278.63,validation
AMD-ZW-009080,2026-06-03,AMD-Z-05,Prahlad Nagar,4746.9,1303.6,1136.69,1352.97,186.1,321.73,445.8,19,51.97,0,24,23100,84,2.7,0,0,0,0.0,37.0,4632.3,validation
AMD-ZW-009081,2026-06-03,AMD-Z-06,Thaltej,1045.59,696.17,108.02,77.74,15.01,27.89,120.76,18,36.15,1,18,20400,58,1.39,0,0,0,0.0,37.0,1052.91,validation
AMD-ZW-009082,2026-06-03,AMD-Z-07,Bopal,1237.03,582.95,193.78,164.32,29.47,62.2,204.31,17,32.71,0,17,17600,44,1.35,0,0,0,0.0,37.0,1402.73,validation
AMD-ZW-009083,2026-06-03,AMD-Z-08,Gota,1600.01,927.03,215.31,128.87,16.17,75.36,237.27,17,29.71,0,14,19800,46,1.41,0,0,0,0.0,37.0,1836.31,validation
AMD-ZW-009084,2026-06-03,AMD-Z-09,Chandkheda,1505.8,759.03,270.49,182.79,44.18,52.21,197.09,18,32.47,0,16,22700,48,1.39,0,0,0,0.0,37.0,1638.02,validation
AMD-ZW-009085,2026-06-03,AMD-Z-10,Motera,1452.49,759.51,235.54,188.05,30.23,52.02,187.13,17,34.96,0,15,21300,52,1.37,0,0,0,0.0,37.0,1668.23,validation
AMD-ZW-009086,2026-06-03,AMD-Z-11,Maninagar,11066.98,7942.63,972.84,764.87,177.37,220.77,988.5,23,47.43,3,33,35200,82,4.21,0,0,0,0.0,37.0,12673.81,validation
AMD-ZW-009087,2026-06-03,AMD-Z-12,Paldi,1667.5,842.07,262.97,184.81,54.01,46.96,276.68,17,42.11,1,18,26400,56,1.37,0,0,0,0.0,37.0,1796.69,validation
AMD-ZW-009088,2026-06-03,AMD-Z-13,Vasna,1937.64,831.05,428.1,221.26,46.72,76.22,334.29,17,37.5,0,19,29100,48,1.46,0,0,0,0.0,37.0,2251.39,validation
AMD-ZW-009089,2026-06-03,AMD-Z-14,Shahibaug,5776.77,2216.36,1098.65,1090.66,255.48,372.13,743.49,16,46.67,2,20,27300,62,1.92,0,0,2,0.0,37.0,5024.83,validation
AMD-ZW-009090,2026-06-03,AMD-Z-15,Naranpura,1412.19,896.09,178.15,106.75,18.46,37.82,174.92,17,38.8,0,19,28900,58,1.4,0,0,0,0.0,37.0,1656.18,validation
AMD-ZW-009091,2026-06-03,AMD-Z-16,Memnagar,1472.16,929.31,175.42,114.17,23.04,42.8,187.42,16,55.31,1,15,25600,54,1.41,0,0,0,0.0,37.0,1803.96,validation
AMD-ZW-009092,2026-06-03,AMD-Z-17,Isanpur,1728.3,1053.59,191.21,154.79,24.24,78.26,226.22,16,40.41,0,18,31400,46,1.48,0,0,0,0.0,37.0,1937.86,validation
AMD-ZW-009093,2026-06-03,AMD-Z-18,Nikol,2470.47,1370.36,409.81,218.48,64.99,87.98,318.84,18,43.61,1,19,33800,50,1.38,0,0,0,0.0,37.0,2943.88,validation
AMD-ZW-009094,2026-06-03,AMD-Z-19,Vastral,1662.71,982.34,226.13,150.03,41.05,57.25,205.92,17,36.2,0,17,32600,48,1.34,0,0,0,0.0,37.0,1875.63,validation
AMD-ZW-009095,2026-06-03,AMD-Z-20,Naroda,10213.93,1851.06,2400.83,1725.42,1147.55,837.8,2251.28,20,51.01,3,32,30200,68,2.08,0,0,0,0.0,37.0,8968.13,validation
AMD-ZW-009096,2026-06-03,AMD-Z-21,Odhav,7516.02,1568.84,1941.3,1327.03,847.1,649.65,1182.11,18,51.52,1,21,28700,64,1.72,0,0,0,0.0,37.0,6673.88,validation
AMD-ZW-009097,2026-06-03,AMD-Z-22,Vatva,6496.48,1224.96,1702.76,1201.18,755.55,569.96,1042.07,19,49.52,1,24,29500,66,1.67,0,0,0,0.0,37.0,5670.11,validation
AMD-ZW-009098,2026-06-03,AMD-Z-23,Ranip,1824.07,1315.51,217.38,99.62,16.72,33.04,141.8,16,45.12,3,14,27800,50,1.42,0,0,0,0.0,37.0,1893.51,validation
AMD-ZW-009099,2026-06-03,AMD-Z-24,Sabarmati,1366.06,917.32,162.09,90.1,18.87,37.45,140.23,16,37.58,0,12,26100,54,1.47,0,0,0,0.0,37.0,1457.87,validation
AMD-ZW-009100,2026-06-03,AMD-Z-25,Ellis Bridge,6557.95,1436.23,1855.87,1688.22,300.06,521.69,755.89,16,55.75,1,21,24900,82,2.58,0,0,0,0.0,37.0,6137.36,validation
AMD-ZW-009101,2026-06-03,AMD-Z-26,Ashram Road,7442.07,1402.58,2022.15,2192.81,422.13,662.08,740.32,18,57.1,1,22,23400,90,2.61,0,0,0,0.0,37.0,7202.66,validation
AMD-ZW-009102,2026-06-03,AMD-Z-27,CG Road,7782.82,2615.82,1960.78,1769.85,269.38,345.58,821.41,20,55.08,5,26,22800,94,2.71,0,0,0,0.0,37.0,7626.47,validation
AMD-ZW-009103,2026-06-03,AMD-Z-28,Relief Road,9862.42,6981.1,1149.86,669.79,112.78,212.22,736.67,22,47.98,4,34,37600,90,4.08,0,0,0,0.0,37.0,11768.16,validation
AMD-ZW-009104,2026-06-03,AMD-Z-29,Shahpur,17722.14,13175.74,1589.97,1037.28,237.12,338.53,1343.51,17,71.64,13,27,34800,74,4.22,0,0,0,0.0,37.0,11051.86,validation
AMD-ZW-009105,2026-06-03,AMD-Z-30,Jamalpur,13006.9,9693.5,1257.84,717.47,131.72,158.61,1047.75,21,44.44,1,34,36900,86,4.25,0,0,0,0.0,37.0,15398.21,validation
AMD-ZW-009106,2026-06-03,AMD-Z-31,Dariyapur,9870.56,7584.21,947.73,482.77,52.68,148.24,654.92,16,47.25,2,27,35100,70,4.14,0,0,0,0.0,37.0,11261.32,validation
AMD-ZW-009107,2026-06-03,AMD-Z-32,Saraspur,5686.96,622.15,1573.16,1259.36,873.22,562.29,796.78,16,44.62,2,18,31200,60,1.58,0,0,0,0.0,37.0,4694.7,validation
AMD-ZW-009108,2026-06-03,AMD-Z-33,Wadaj,1842.1,1037.51,314.66,153.08,38.07,63.03,235.75,16,40.43,0,15,28300,52,1.28,0,0,0,0.0,37.0,2042.56,validation
AMD-ZW-009109,2026-06-04,AMD-Z-01,Navrangpura,7117.18,2020.09,1715.61,1961.7,309.58,511.91,598.28,23,50.44,2,30,28500,88,2.57,0,0,0,0.0,36.1,6427.96,validation
AMD-ZW-009110,2026-06-04,AMD-Z-02,Vastrapur,4137.46,1338.52,981.54,756.69,194.55,241.78,624.38,21,40.3,0,19,24200,72,2.11,0,0,0,0.0,36.1,4145.86,validation
AMD-ZW-009111,2026-06-04,AMD-Z-03,Satellite,7949.21,1208.42,2368.62,2469.66,380.61,682.56,839.35,23,56.95,3,33,26800,80,2.68,0,0,0,0.0,36.1,7974.21,validation
AMD-ZW-009112,2026-06-04,AMD-Z-04,Bodakdev,5597.6,1433.76,1336.45,1531.64,217.34,478.86,599.56,19,48.46,1,27,21900,76,2.63,0,0,0,0.0,36.1,5275.85,validation
AMD-ZW-009113,2026-06-04,AMD-Z-05,Prahlad Nagar,4805.04,1083.3,1228.71,1530.93,170.96,328.58,462.57,19,49.0,0,20,23100,84,2.62,0,0,0,0.0,36.1,4625.0,validation
AMD-ZW-009114,2026-06-04,AMD-Z-06,Thaltej,984.84,624.76,120.84,83.15,18.25,29.86,107.99,18,36.69,1,17,20400,58,1.39,0,0,0,0.0,36.1,1054.87,validation
AMD-ZW-009115,2026-06-04,AMD-Z-07,Bopal,1397.7,670.75,253.03,153.47,36.91,81.48,202.07,17,35.77,0,21,17600,44,1.37,0,0,0,0.0,36.1,1398.73,validation
AMD-ZW-009116,2026-06-04,AMD-Z-08,Gota,1672.41,967.76,269.47,156.52,17.66,29.31,231.7,17,35.16,0,20,19800,46,1.29,0,0,0,0.0,36.1,1821.74,validation
AMD-ZW-009117,2026-06-04,AMD-Z-09,Chandkheda,1489.88,757.95,236.52,154.86,43.89,58.47,238.19,18,33.85,0,16,22700,48,1.46,0,0,0,0.0,36.1,1640.22,validation
AMD-ZW-009118,2026-06-04,AMD-Z-10,Motera,1522.31,809.17,263.38,155.14,41.31,55.87,197.44,17,36.0,0,15,21300,52,1.4,0,0,0,0.0,36.1,1650.14,validation
AMD-ZW-009119,2026-06-04,AMD-Z-11,Maninagar,11141.21,8036.7,1034.55,719.21,108.17,280.44,962.15,23,46.54,3,33,35200,82,4.11,0,0,0,0.0,36.1,12692.36,validation
AMD-ZW-009120,2026-06-04,AMD-Z-12,Paldi,1737.91,912.18,283.84,216.78,37.46,53.47,234.18,17,36.72,0,13,26400,56,1.29,0,0,0,0.0,36.1,1795.87,validation
AMD-ZW-009121,2026-06-04,AMD-Z-13,Vasna,1919.21,890.35,361.29,206.27,38.66,63.35,359.29,17,35.48,0,17,29100,48,1.4,0,0,0,0.0,36.1,2248.04,validation
AMD-ZW-009122,2026-06-04,AMD-Z-14,Shahibaug,10025.98,4436.37,1857.35,1592.61,389.01,553.54,1197.11,16,65.86,8,19,27300,62,2.02,0,0,0,0.0,36.1,5089.93,validation
AMD-ZW-009123,2026-06-04,AMD-Z-15,Naranpura,1478.24,858.4,193.11,100.15,38.74,54.63,233.22,17,38.48,0,17,28900,58,1.47,0,0,0,0.0,36.1,1657.06,validation
AMD-ZW-009124,2026-06-04,AMD-Z-16,Memnagar,1550.06,1024.66,173.63,107.63,29.39,37.32,177.44,16,41.38,1,16,25600,54,1.39,0,0,0,0.0,36.1,1797.05,validation
AMD-ZW-009125,2026-06-04,AMD-Z-17,Isanpur,1837.23,1190.18,235.06,116.06,30.51,62.15,203.28,16,40.21,0,16,31400,46,1.42,0,0,0,0.0,36.1,1927.26,validation
AMD-ZW-009126,2026-06-04,AMD-Z-18,Nikol,2553.69,1458.82,346.85,266.93,55.23,60.62,365.24,18,39.35,0,19,33800,50,1.39,0,0,0,0.0,36.1,2941.5,validation
AMD-ZW-009127,2026-06-04,AMD-Z-19,Vastral,1608.59,1023.71,220.21,120.22,28.06,40.63,175.75,17,36.29,0,18,32600,48,1.28,0,0,0,0.0,36.1,1877.58,validation
AMD-ZW-009128,2026-06-04,AMD-Z-20,Naroda,10065.31,1548.09,2777.13,2009.19,1083.22,858.14,1789.55,20,51.59,4,33,30200,68,2.19,0,0,0,0.0,36.1,9022.65,validation
AMD-ZW-009129,2026-06-04,AMD-Z-21,Odhav,7979.76,1169.77,2116.58,1475.35,1082.73,689.03,1446.3,18,55.95,4,20,28700,64,1.72,0,0,0,0.0,36.1,6678.57,validation
AMD-ZW-009130,2026-06-04,AMD-Z-22,Vatva,6433.68,1221.2,1621.69,1153.55,762.23,505.02,1169.99,19,47.55,1,24,29500,66,1.64,0,0,0,0.0,36.1,5661.99,validation
AMD-ZW-009131,2026-06-04,AMD-Z-23,Ranip,1773.15,1248.52,156.04,118.66,31.91,37.8,180.22,16,37.27,0,13,27800,50,1.33,0,0,0,0.0,36.1,1898.32,validation
AMD-ZW-009132,2026-06-04,AMD-Z-24,Sabarmati,1334.64,811.51,165.79,86.83,25.83,28.33,216.35,16,40.69,1,16,26100,54,1.47,0,0,0,0.0,36.1,1464.99,validation
AMD-ZW-009133,2026-06-04,AMD-Z-25,Ellis Bridge,6508.85,1511.07,1621.17,1915.87,277.69,520.51,662.54,16,54.16,0,17,24900,82,2.55,0,0,0,0.0,36.1,6155.99,validation
AMD-ZW-009134,2026-06-04,AMD-Z-26,Ashram Road,7838.13,1320.11,2132.81,2329.76,423.23,809.33,822.89,18,59.74,4,24,23400,90,2.47,0,0,0,0.0,36.1,7201.91,validation
AMD-ZW-009135,2026-06-04,AMD-Z-27,CG Road,7999.77,2542.45,2038.62,1718.29,454.77,639.97,605.67,20,55.01,2,25,22800,94,2.52,0,0,0,0.0,36.1,7557.03,validation
AMD-ZW-009136,2026-06-04,AMD-Z-28,Relief Road,10179.89,7055.88,1078.63,912.12,148.1,215.26,769.9,22,49.49,3,34,37600,90,4.1,0,0,0,0.0,36.1,11770.19,validation
AMD-ZW-009137,2026-06-04,AMD-Z-29,Shahpur,11938.71,8849.57,1071.1,803.29,99.51,333.42,781.82,17,60.59,7,27,34800,74,4.1,0,0,2,0.0,36.1,11664.27,validation
AMD-ZW-009138,2026-06-04,AMD-Z-30,Jamalpur,13884.53,9832.85,1265.53,849.14,284.11,339.3,1313.61,21,47.91,2,33,36900,86,4.17,0,0,0,0.0,36.1,15356.54,validation
AMD-ZW-009139,2026-06-04,AMD-Z-31,Dariyapur,9784.55,7197.54,839.03,618.62,99.85,314.12,715.39,16,43.81,2,26,35100,70,4.19,0,0,0,0.0,36.1,11233.02,validation
AMD-ZW-009140,2026-06-04,AMD-Z-32,Saraspur,5522.18,566.47,1463.76,1406.89,725.25,505.37,854.44,16,45.84,0,20,31200,60,1.64,0,0,0,0.0,36.1,4723.71,validation
AMD-ZW-009141,2026-06-04,AMD-Z-33,Wadaj,1764.48,998.3,240.28,177.08,32.23,87.08,229.5,16,39.24,0,16,28300,52,1.34,0,0,0,0.0,36.1,2045.41,validation
AMD-ZW-009142,2026-06-05,AMD-Z-01,Navrangpura,7068.61,1888.77,1801.36,1859.33,228.09,525.99,765.07,23,51.98,2,31,28500,88,2.72,0,0,0,0.0,33.8,6463.22,validation
AMD-ZW-009143,2026-06-05,AMD-Z-02,Vastrapur,4342.14,1490.74,930.63,801.28,152.63,273.86,692.98,21,43.87,1,18,24200,72,2.1,0,0,0,0.0,33.8,4143.87,validation
AMD-ZW-009144,2026-06-05,AMD-Z-03,Satellite,8250.59,1160.05,2491.51,2801.41,379.89,487.28,930.46,23,51.96,4,33,26800,80,2.68,0,0,0,0.0,33.8,7926.24,validation
AMD-ZW-009145,2026-06-05,AMD-Z-04,Bodakdev,5925.83,1631.43,1645.47,1462.92,235.1,361.98,588.92,19,48.65,2,27,21900,76,2.78,0,0,0,0.0,33.8,5283.81,validation
AMD-ZW-009146,2026-06-05,AMD-Z-05,Prahlad Nagar,4899.7,1233.44,1302.2,1325.09,124.22,394.24,520.51,19,55.47,2,25,23100,84,2.7,0,0,0,0.0,33.8,4604.82,validation
AMD-ZW-009147,2026-06-05,AMD-Z-06,Thaltej,1055.74,603.21,166.82,100.35,27.16,23.67,134.54,18,37.43,1,18,20400,58,1.35,0,0,0,0.0,33.8,1054.17,validation
AMD-ZW-009148,2026-06-05,AMD-Z-07,Bopal,1377.13,648.8,270.88,155.44,27.04,56.37,218.59,17,31.74,0,18,17600,44,1.37,0,0,0,0.0,33.8,1403.89,validation
AMD-ZW-009149,2026-06-05,AMD-Z-08,Gota,1783.84,955.95,249.39,225.17,24.64,57.59,271.1,17,36.71,1,15,19800,46,1.26,0,0,0,0.0,33.8,1821.25,validation
AMD-ZW-009150,2026-06-05,AMD-Z-09,Chandkheda,1692.61,855.63,284.12,226.48,43.04,55.7,227.65,18,33.68,0,16,22700,48,1.38,0,0,0,0.0,33.8,1639.73,validation
AMD-ZW-009151,2026-06-05,AMD-Z-10,Motera,1742.0,917.58,295.57,179.61,36.19,56.59,256.45,17,37.47,0,15,21300,52,1.38,0,0,0,0.0,33.8,1649.3,validation
AMD-ZW-009152,2026-06-05,AMD-Z-11,Maninagar,12084.37,8738.93,1274.45,844.11,189.06,248.32,789.51,23,48.5,5,34,35200,82,4.29,0,0,0,0.0,33.8,12603.33,validation
AMD-ZW-009153,2026-06-05,AMD-Z-12,Paldi,1734.56,952.67,242.93,188.44,34.93,52.26,263.33,17,44.98,0,18,26400,56,1.37,0,0,0,0.0,33.8,1804.69,validation
AMD-ZW-009154,2026-06-05,AMD-Z-13,Vasna,2011.25,867.86,342.17,275.74,72.77,86.58,366.13,17,36.58,0,19,29100,48,1.41,0,0,0,0.0,33.8,2234.71,validation
AMD-ZW-009155,2026-06-05,AMD-Z-14,Shahibaug,5309.43,2105.38,1066.29,981.6,228.28,280.47,647.4,16,55.36,4,21,27300,62,1.97,0,0,0,0.0,33.8,5446.26,validation
AMD-ZW-009156,2026-06-05,AMD-Z-15,Naranpura,1516.85,887.86,213.76,107.28,34.11,62.91,210.92,17,39.28,0,17,28900,58,1.28,0,0,0,0.0,33.8,1588.66,validation
AMD-ZW-009157,2026-06-05,AMD-Z-16,Memnagar,1553.5,1000.17,183.98,104.04,24.57,42.09,198.66,16,38.92,1,15,25600,54,1.42,0,0,0,0.0,33.8,1796.35,validation
AMD-ZW-009158,2026-06-05,AMD-Z-17,Isanpur,1789.96,1040.34,264.34,168.82,24.8,69.41,222.25,16,38.25,0,18,31400,46,1.33,0,0,0,0.0,33.8,1926.63,validation
AMD-ZW-009159,2026-06-05,AMD-Z-18,Nikol,2598.95,1412.64,381.19,265.0,77.62,98.43,364.08,18,41.54,0,18,33800,50,1.32,0,0,0,0.0,33.8,2936.09,validation
AMD-ZW-009160,2026-06-05,AMD-Z-19,Vastral,1690.86,1015.99,230.59,127.81,47.45,40.09,228.94,17,40.94,0,18,32600,48,1.4,0,0,0,0.0,33.8,1872.99,validation
AMD-ZW-009161,2026-06-05,AMD-Z-20,Naroda,10170.87,1691.1,2759.34,1932.03,1194.49,705.54,1888.36,20,54.69,3,33,30200,68,1.95,0,0,0,0.0,33.8,9029.32,validation
AMD-ZW-009162,2026-06-05,AMD-Z-21,Odhav,8471.82,1379.88,2153.38,1660.41,1027.61,758.08,1492.47,18,54.6,4,24,28700,64,1.61,0,0,0,0.0,33.8,6701.63,validation
AMD-ZW-009163,2026-06-05,AMD-Z-22,Vatva,6339.69,1155.52,1630.1,1160.3,876.19,428.61,1088.98,19,46.46,1,25,29500,66,1.67,0,0,0,0.0,33.8,5667.93,validation
AMD-ZW-009164,2026-06-05,AMD-Z-23,Ranip,1864.37,1351.48,169.78,138.58,20.52,50.32,133.69,16,40.67,0,14,27800,50,1.27,0,0,0,0.0,33.8,1892.9,validation
AMD-ZW-009165,2026-06-05,AMD-Z-24,Sabarmati,1419.28,932.6,155.35,105.57,22.57,35.01,168.2,16,37.71,0,12,26100,54,1.53,0,0,0,0.0,33.8,1462.1,validation
AMD-ZW-009166,2026-06-05,AMD-Z-25,Ellis Bridge,6624.75,1513.87,1769.86,2049.34,211.75,456.61,623.32,16,59.39,3,21,24900,82,2.59,0,0,0,0.0,33.8,6176.65,validation
AMD-ZW-009167,2026-06-05,AMD-Z-26,Ashram Road,7855.72,1326.21,2261.79,2461.21,352.58,748.21,705.71,18,55.39,3,24,23400,90,2.58,0,0,0,0.0,33.8,7207.01,validation
AMD-ZW-009168,2026-06-05,AMD-Z-27,CG Road,8244.2,2589.11,2101.7,1946.3,301.95,493.79,811.36,20,59.92,4,24,22800,94,2.66,0,0,0,0.0,33.8,7460.03,validation
AMD-ZW-009169,2026-06-05,AMD-Z-28,Relief Road,15144.29,10433.68,1620.15,1158.8,187.23,377.83,1366.6,22,65.91,14,34,37600,90,4.12,0,0,3,0.0,33.8,11804.1,validation
AMD-ZW-009170,2026-06-05,AMD-Z-29,Shahpur,11244.2,8268.82,1065.98,778.57,117.94,185.41,827.49,17,53.76,5,26,34800,74,4.13,0,0,0,0.0,33.8,11826.77,validation
AMD-ZW-009171,2026-06-05,AMD-Z-30,Jamalpur,14865.62,10848.21,1288.87,1063.93,198.27,439.62,1026.71,21,55.81,5,34,36900,86,4.18,0,0,0,0.0,33.8,15347.65,validation
AMD-ZW-009172,2026-06-05,AMD-Z-31,Dariyapur,11350.38,8928.39,761.84,475.44,109.15,108.76,966.8,16,49.24,1,27,35100,70,4.17,0,0,0,0.0,33.8,11225.51,validation
AMD-ZW-009173,2026-06-05,AMD-Z-32,Saraspur,5160.36,431.65,1493.08,1058.68,872.98,511.37,792.59,16,42.74,0,19,31200,60,1.58,0,0,0,0.0,33.8,4728.5,validation
AMD-ZW-009174,2026-06-05,AMD-Z-33,Wadaj,1989.8,1094.68,294.13,220.45,72.2,60.06,248.28,16,43.42,0,15,28300,52,1.34,0,0,0,0.0,33.8,2035.83,validation
AMD-ZW-009175,2026-06-06,AMD-Z-01,Navrangpura,5544.76,1677.92,1164.28,1411.98,246.07,476.46,568.06,23,46.4,0,28,28500,88,1.8,0,0,0,0.0,35.9,6497.22,validation
AMD-ZW-009176,2026-06-06,AMD-Z-02,Vastrapur,4117.96,1438.26,998.33,718.71,142.95,204.91,614.8,21,47.83,1,19,24200,72,2.14,0,0,0,0.0,35.9,4164.53,validation
AMD-ZW-009177,2026-06-06,AMD-Z-03,Satellite,6960.77,1095.53,2071.01,2275.87,362.06,516.8,639.5,23,48.04,1,32,26800,80,1.87,0,0,0,0.0,35.9,7892.21,validation
AMD-ZW-009178,2026-06-06,AMD-Z-04,Bodakdev,4709.73,1311.81,1191.82,1211.0,181.85,347.17,466.08,19,45.65,2,27,21900,76,1.86,0,0,0,0.0,35.9,5304.74,validation
AMD-ZW-009179,2026-06-06,AMD-Z-05,Prahlad Nagar,4990.58,1243.46,1268.05,1457.46,216.99,325.29,479.33,19,49.83,2,20,23100,84,1.86,0,0,0,0.0,35.9,4580.93,validation
AMD-ZW-009180,2026-06-06,AMD-Z-06,Thaltej,3296.26,2158.58,366.75,304.76,30.44,58.04,377.68,18,65.89,10,18,20400,58,1.4,0,0,0,0.0,35.9,1058.24,validation
AMD-ZW-009181,2026-06-06,AMD-Z-07,Bopal,1456.91,668.47,250.0,193.3,51.45,53.89,239.8,17,33.41,0,20,17600,44,1.43,0,0,0,0.0,35.9,1402.32,validation
AMD-ZW-009182,2026-06-06,AMD-Z-08,Gota,2013.99,1159.4,339.19,197.25,50.78,35.06,232.32,17,40.34,1,21,19800,46,1.38,0,0,0,0.0,35.9,1825.89,validation
AMD-ZW-009183,2026-06-06,AMD-Z-09,Chandkheda,1717.47,884.86,302.93,185.4,38.38,63.14,242.76,18,35.64,1,16,22700,48,1.51,0,0,0,0.0,35.9,1649.18,validation
AMD-ZW-009184,2026-06-06,AMD-Z-10,Motera,1786.22,879.99,302.37,219.63,46.72,69.06,268.46,17,39.22,0,15,21300,52,1.34,0,0,0,0.0,35.9,1662.35,validation
AMD-ZW-009185,2026-06-06,AMD-Z-11,Maninagar,12967.96,9267.81,1237.39,977.19,117.81,262.85,1104.92,23,51.52,7,34,35200,82,4.58,0,0,0,0.0,35.9,12584.75,validation
AMD-ZW-009186,2026-06-06,AMD-Z-12,Paldi,1827.97,1001.42,314.86,180.99,46.92,45.57,238.23,17,43.21,1,13,26400,56,1.35,0,0,0,0.0,35.9,1797.4,validation
AMD-ZW-009187,2026-06-06,AMD-Z-13,Vasna,2142.02,962.99,423.87,244.86,52.33,88.1,369.86,17,39.84,0,17,29100,48,1.43,0,0,0,0.0,35.9,2232.78,validation
AMD-ZW-009188,2026-06-06,AMD-Z-14,Shahibaug,4905.57,2135.35,1002.37,731.24,200.42,251.84,584.36,16,45.5,0,18,27300,62,2.0,0,0,0,0.0,35.9,5461.91,validation
AMD-ZW-009189,2026-06-06,AMD-Z-15,Naranpura,1684.66,1017.71,231.85,132.42,27.54,41.17,233.97,17,45.21,1,18,28900,58,1.35,0,0,0,0.0,35.9,1566.45,validation
AMD-ZW-009190,2026-06-06,AMD-Z-16,Memnagar,1748.09,1120.64,222.2,136.42,23.59,40.85,204.39,16,40.45,1,14,25600,54,1.33,0,0,0,0.0,35.9,1797.08,validation
AMD-ZW-009191,2026-06-06,AMD-Z-17,Isanpur,1995.04,1234.33,258.64,213.78,43.25,36.45,208.59,16,39.78,0,16,31400,46,1.45,0,0,0,0.0,35.9,1922.01,validation
AMD-ZW-009192,2026-06-06,AMD-Z-18,Nikol,2800.53,1504.2,514.5,244.16,86.65,76.68,374.33,18,48.1,1,18,33800,50,1.38,0,0,0,0.0,35.9,2931.71,validation
AMD-ZW-009193,2026-06-06,AMD-Z-19,Vastral,1828.43,1107.36,237.01,178.57,18.05,55.71,231.72,17,37.1,0,18,32600,48,1.31,0,0,0,0.0,35.9,1763.05,validation
AMD-ZW-009194,2026-06-06,AMD-Z-20,Naroda,7642.27,1243.12,1871.13,1500.63,1009.46,735.21,1282.71,20,49.19,1,32,30200,68,1.34,0,0,0,0.0,35.9,9053.26,validation
AMD-ZW-009195,2026-06-06,AMD-Z-21,Odhav,6631.05,1224.48,1718.17,1079.8,957.92,507.1,1143.58,18,47.06,0,20,28700,64,1.08,0,0,0,0.0,35.9,6779.38,validation
AMD-ZW-009196,2026-06-06,AMD-Z-22,Vatva,5133.36,1093.14,1300.97,904.73,525.81,467.63,841.07,19,46.45,1,24,29500,66,0.96,0,0,0,0.0,35.9,5681.73,validation
AMD-ZW-009197,2026-06-06,AMD-Z-23,Ranip,1999.93,1321.82,220.78,151.63,24.73,57.8,223.17,16,41.01,1,14,27800,50,1.39,0,0,0,0.0,35.9,1896.65,validation
AMD-ZW-009198,2026-06-06,AMD-Z-24,Sabarmati,1448.73,945.74,150.46,132.24,26.61,35.78,157.9,16,40.58,1,16,26100,54,1.56,0,0,0,0.0,35.9,1463.86,validation
AMD-ZW-009199,2026-06-06,AMD-Z-25,Ellis Bridge,5747.78,1498.49,1379.76,1609.73,298.1,442.0,519.7,16,54.08,0,17,24900,82,1.91,0,0,0,0.0,35.9,6199.44,validation
