composition_id,bin_id,zone_id,zone_name,timestamp,date,waste_stream,plastic_percentage,paper_percentage,metal_percentage,glass_percentage,organic_percentage,other_percentage,total_waste_kg,collection_id,composition_source,confidence,split
AMD-COMP-032583,AMD-BIN-0368,AMD-Z-20,Naroda,2026-05-07 00:05:55,2026-05-07,Organic,7.54,8.14,3.32,1.99,61.11,17.9,377.75,AMD-COL-0153118,image_classifier,0.941,validation
AMD-COMP-028558,AMD-BIN-0329,AMD-Z-18,Nikol,2026-05-07 00:06:40,2026-05-07,Organic,4.46,13.46,0.9,0.78,78.43,1.97,194.73,AMD-COL-0134472,manual_audit,0.937,validation
AMD-COMP-021644,AMD-BIN-0246,AMD-Z-13,Vasna,2026-05-07 00:06:57,2026-05-07,Mixed,13.51,13.95,0.34,1.22,58.11,12.87,55.21,AMD-COL-0102052,manual_audit,0.961,validation
AMD-COMP-053092,AMD-BIN-0568,AMD-Z-31,Dariyapur,2026-05-07 00:09:19,2026-05-07,Organic,2.53,5.29,0.05,0.05,90.76,1.32,210.95,AMD-COL-0249423,manual_audit,0.911,validation
AMD-COMP-008567,AMD-BIN-0090,AMD-Z-05,Prahlad Nagar,2026-05-07 00:12:04,2026-05-07,Commercial,41.86,21.7,2.77,6.32,19.98,7.37,181.51,AMD-COL-0040702,sensor_estimate,0.834,validation
AMD-COMP-049163,AMD-BIN-0536,AMD-Z-30,Jamalpur,2026-05-07 00:12:27,2026-05-07,Organic,4.1,2.79,0.33,0.05,86.77,5.96,370.31,AMD-COL-0230601,image_classifier,0.704,validation
AMD-COMP-036379,AMD-BIN-0407,AMD-Z-23,Ranip,2026-05-07 00:13:03,2026-05-07,Organic,13.35,1.96,0.42,1.03,75.42,7.82,169.37,AMD-COL-0170951,image_classifier,0.945,validation
AMD-COMP-031543,AMD-BIN-0360,AMD-Z-20,Naroda,2026-05-07 00:14:12,2026-05-07,Dry,34.24,20.97,12.98,3.38,1.46,26.97,647.0,AMD-COL-0148266,manual_audit,0.953,validation
AMD-COMP-013453,AMD-BIN-0147,AMD-Z-08,Gota,2026-05-07 00:19:07,2026-05-07,Dry,28.48,20.87,1.75,13.98,12.74,22.18,179.44,AMD-COL-0063714,image_classifier,0.843,validation
AMD-COMP-030687,AMD-BIN-0353,AMD-Z-20,Naroda,2026-05-07 00:21:45,2026-05-07,Organic,8.36,12.67,1.39,0.28,52.48,24.82,53.45,AMD-COL-0144197,image_classifier,0.713,validation
AMD-COMP-028008,AMD-BIN-0322,AMD-Z-18,Nikol,2026-05-07 00:22:23,2026-05-07,Recyclable,29.08,23.08,7.22,8.85,6.62,25.15,88.4,AMD-COL-0132059,manual_audit,0.953,validation
AMD-COMP-046683,AMD-BIN-0516,AMD-Z-29,Shahpur,2026-05-07 00:23:34,2026-05-07,Mixed,18.84,8.27,0.97,0.44,66.91,4.57,316.07,AMD-COL-0218710,image_classifier,0.745,validation
AMD-COMP-009832,AMD-BIN-0104,AMD-Z-05,Prahlad Nagar,2026-05-07 00:25:07,2026-05-07,Mixed,21.83,17.26,6.64,13.0,33.15,8.12,457.28,AMD-COL-0046865,sensor_estimate,0.595,validation
AMD-COMP-004195,AMD-BIN-0048,AMD-Z-03,Satellite,2026-05-07 00:25:21,2026-05-07,Mixed,26.01,27.48,2.28,7.54,26.97,9.72,126.49,AMD-COL-0019898,image_classifier,0.911,validation
AMD-COMP-033599,AMD-BIN-0379,AMD-Z-21,Odhav,2026-05-07 00:26:37,2026-05-07,Recyclable,35.59,31.01,6.66,8.72,7.14,10.88,523.88,AMD-COL-0157911,sensor_estimate,0.785,validation
AMD-COMP-005014,AMD-BIN-0056,AMD-Z-03,Satellite,2026-05-07 00:27:00,2026-05-07,Dry,31.95,30.89,3.44,8.25,2.45,23.02,100.24,AMD-COL-0023783,sensor_estimate,0.708,validation
AMD-COMP-007622,AMD-BIN-0080,AMD-Z-04,Bodakdev,2026-05-07 00:27:34,2026-05-07,Dry,42.92,27.34,5.35,2.87,8.54,12.98,605.27,AMD-COL-0036444,image_classifier,0.8,validation
AMD-COMP-039065,AMD-BIN-0443,AMD-Z-25,Ellis Bridge,2026-05-07 00:28:28,2026-05-07,Commercial,22.91,29.61,1.79,7.91,30.44,7.34,599.71,AMD-COL-0182940,manual_audit,0.949,validation
AMD-COMP-044628,AMD-BIN-0500,AMD-Z-28,Relief Road,2026-05-07 00:28:31,2026-05-07,Mixed,3.95,3.24,0.19,1.22,77.65,13.75,503.24,AMD-COL-0209115,image_classifier,0.805,validation
AMD-COMP-038520,AMD-BIN-0438,AMD-Z-24,Sabarmati,2026-05-07 00:31:14,2026-05-07,Organic,0.22,1.67,0.05,3.19,80.19,14.68,76.47,AMD-COL-0180417,image_classifier,0.805,validation
AMD-COMP-050957,AMD-BIN-0551,AMD-Z-30,Jamalpur,2026-05-07 00:33:50,2026-05-07,Mixed,7.0,9.03,3.02,2.25,67.88,10.82,197.79,AMD-COL-0239295,manual_audit,0.919,validation
AMD-COMP-053482,AMD-BIN-0571,AMD-Z-32,Saraspur,2026-05-07 00:33:54,2026-05-07,Dry,31.61,24.37,16.26,5.9,5.29,16.57,120.84,AMD-COL-0251241,image_classifier,0.901,validation
AMD-COMP-017872,AMD-BIN-0203,AMD-Z-11,Maninagar,2026-05-07 00:41:29,2026-05-07,Commercial,11.18,9.0,2.49,6.9,56.39,14.04,967.32,AMD-COL-0084374,image_classifier,0.764,validation
AMD-COMP-030433,AMD-BIN-0351,AMD-Z-20,Naroda,2026-05-07 00:42:04,2026-05-07,Commercial,20.52,12.27,15.52,7.58,21.51,22.6,177.63,AMD-COL-0143105,image_classifier,0.783,validation
AMD-COMP-004678,AMD-BIN-0053,AMD-Z-03,Satellite,2026-05-07 00:44:06,2026-05-07,Organic,13.83,19.05,5.81,4.03,50.84,6.44,53.8,AMD-COL-0022122,image_classifier,0.761,validation
AMD-COMP-001990,AMD-BIN-0022,AMD-Z-01,Navrangpura,2026-05-07 00:45:56,2026-05-07,Organic,10.35,20.24,0.05,1.74,54.44,13.18,428.4,AMD-COL-0009440,manual_audit,0.889,validation
AMD-COMP-048492,AMD-BIN-0531,AMD-Z-29,Shahpur,2026-05-07 00:47:02,2026-05-07,Mixed,13.63,0.66,1.58,4.81,64.92,14.4,222.9,AMD-COL-0227271,manual_audit,0.959,validation
AMD-COMP-028754,AMD-BIN-0332,AMD-Z-18,Nikol,2026-05-07 00:48:50,2026-05-07,Mixed,11.0,8.88,4.67,3.21,58.99,13.25,401.48,AMD-COL-0135390,sensor_estimate,0.682,validation
AMD-COMP-022512,AMD-BIN-0256,AMD-Z-14,Shahibaug,2026-05-07 00:50:23,2026-05-07,Dry,17.83,27.47,4.85,13.96,6.81,29.08,83.13,AMD-COL-0106294,image_classifier,0.772,validation
AMD-COMP-007237,AMD-BIN-0077,AMD-Z-04,Bodakdev,2026-05-07 01:30:08,2026-05-07,Mixed,27.8,18.5,0.07,8.63,31.04,13.96,360.36,AMD-COL-0034624,image_classifier,0.872,validation
AMD-COMP-019562,AMD-BIN-0217,AMD-Z-12,Paldi,2026-05-07 01:31:40,2026-05-07,Organic,8.98,6.03,1.87,1.78,75.39,5.95,85.13,AMD-COL-0092246,manual_audit,0.984,validation
AMD-COMP-010820,AMD-BIN-0116,AMD-Z-06,Thaltej,2026-05-07 06:38:43,2026-05-07,Mixed,20.18,4.22,0.43,5.11,55.7,14.36,140.33,AMD-COL-0051437,image_classifier,0.805,validation
AMD-COMP-020959,AMD-BIN-0238,AMD-Z-13,Vasna,2026-05-07 06:46:21,2026-05-07,Mixed,12.75,11.42,0.18,3.46,64.68,7.51,170.54,AMD-COL-0098833,image_classifier,0.911,validation
AMD-COMP-029059,AMD-BIN-0335,AMD-Z-19,Vastral,2026-05-07 12:04:11,2026-05-07,Mixed,14.67,12.38,0.05,2.36,59.23,11.31,78.24,AMD-COL-0136781,sensor_estimate,0.806,validation
AMD-COMP-042868,AMD-BIN-0483,AMD-Z-27,CG Road,2026-05-07 12:04:58,2026-05-07,Mixed,14.44,33.06,0.05,5.95,40.18,6.32,122.85,AMD-COL-0200884,image_classifier,0.896,validation
AMD-COMP-007473,AMD-BIN-0079,AMD-Z-04,Bodakdev,2026-05-07 12:05:22,2026-05-07,Commercial,28.86,31.63,6.13,4.45,24.25,4.68,204.38,AMD-COL-0035717,sensor_estimate,0.838,validation
AMD-COMP-013926,AMD-BIN-0153,AMD-Z-08,Gota,2026-05-07 12:06:25,2026-05-07,Mixed,12.29,6.65,2.95,0.66,64.62,12.83,80.12,AMD-COL-0065905,sensor_estimate,0.713,validation
AMD-COMP-028946,AMD-BIN-0334,AMD-Z-19,Vastral,2026-05-07 12:07:01,2026-05-07,Mixed,12.59,4.27,0.44,3.49,60.42,18.79,57.83,AMD-COL-0136297,image_classifier,0.871,validation
AMD-COMP-015271,AMD-BIN-0173,AMD-Z-09,Chandkheda,2026-05-07 12:07:18,2026-05-07,Organic,1.43,4.26,1.37,3.31,85.11,4.52,81.27,AMD-COL-0072326,image_classifier,0.81,validation
AMD-COMP-005264,AMD-BIN-0058,AMD-Z-03,Satellite,2026-05-07 12:07:44,2026-05-07,Recyclable,39.37,34.25,7.62,9.73,5.12,3.91,284.9,AMD-COL-0025014,image_classifier,0.707,validation
AMD-COMP-043202,AMD-BIN-0487,AMD-Z-27,CG Road,2026-05-07 12:08:18,2026-05-07,Mixed,18.79,28.39,3.36,11.98,28.07,9.41,284.17,AMD-COL-0202398,image_classifier,0.918,validation
AMD-COMP-024760,AMD-BIN-0283,AMD-Z-16,Memnagar,2026-05-07 12:08:29,2026-05-07,Organic,2.2,0.24,0.71,1.62,91.15,4.08,64.39,AMD-COL-0117078,sensor_estimate,0.68,validation
AMD-COMP-022277,AMD-BIN-0254,AMD-Z-14,Shahibaug,2026-05-07 12:08:56,2026-05-07,Recyclable,40.26,26.29,2.66,5.8,7.33,17.66,220.08,AMD-COL-0105199,manual_audit,0.866,validation
AMD-COMP-008713,AMD-BIN-0091,AMD-Z-05,Prahlad Nagar,2026-05-07 12:09:12,2026-05-07,Commercial,30.55,27.82,0.05,9.93,21.42,10.23,47.58,AMD-COL-0041427,image_classifier,0.885,validation
AMD-COMP-043496,AMD-BIN-0490,AMD-Z-27,CG Road,2026-05-07 12:09:18,2026-05-07,Mixed,14.7,21.28,4.12,4.51,48.44,6.95,510.93,AMD-COL-0203805,sensor_estimate,0.711,validation
AMD-COMP-010524,AMD-BIN-0113,AMD-Z-06,Thaltej,2026-05-07 12:10:04,2026-05-07,Mixed,6.51,11.6,1.43,10.12,49.98,20.36,22.71,AMD-COL-0049982,image_classifier,0.77,validation
AMD-COMP-054332,AMD-BIN-0580,AMD-Z-32,Saraspur,2026-05-07 12:10:19,2026-05-07,Recyclable,25.26,27.04,22.26,13.47,0.05,11.92,294.48,AMD-COL-0255196,image_classifier,0.818,validation
AMD-COMP-041051,AMD-BIN-0464,AMD-Z-26,Ashram Road,2026-05-07 12:10:20,2026-05-07,Recyclable,33.24,42.03,6.42,5.64,8.4,4.27,422.49,AMD-COL-0192449,image_classifier,0.947,validation
AMD-COMP-046684,AMD-BIN-0516,AMD-Z-29,Shahpur,2026-05-07 12:11:35,2026-05-07,Mixed,21.1,8.83,0.05,2.15,65.22,2.65,245.53,AMD-COL-0218711,manual_audit,0.888,validation
AMD-COMP-002646,AMD-BIN-0029,AMD-Z-02,Vastrapur,2026-05-07 12:12:02,2026-05-07,Mixed,13.19,18.05,0.45,1.27,61.96,5.08,360.16,AMD-COL-0012644,manual_audit,0.878,validation
AMD-COMP-037656,AMD-BIN-0427,AMD-Z-24,Sabarmati,2026-05-07 12:12:33,2026-05-07,Mixed,11.52,10.81,1.23,3.67,61.99,10.78,23.14,AMD-COL-0176655,sensor_estimate,0.827,validation
AMD-COMP-010015,AMD-BIN-0106,AMD-Z-06,Thaltej,2026-05-07 12:12:51,2026-05-07,Organic,6.42,0.05,0.05,3.08,73.11,17.29,13.9,AMD-COL-0047730,image_classifier,0.779,validation
AMD-COMP-041814,AMD-BIN-0472,AMD-Z-26,Ashram Road,2026-05-07 12:13:11,2026-05-07,Commercial,30.81,39.35,2.45,11.43,12.54,3.42,700.69,AMD-COL-0196095,image_classifier,0.871,validation
AMD-COMP-008159,AMD-BIN-0085,AMD-Z-04,Bodakdev,2026-05-07 12:13:40,2026-05-07,Commercial,43.62,23.92,3.3,7.16,12.59,9.41,441.96,AMD-COL-0038938,image_classifier,0.865,validation
AMD-COMP-005631,AMD-BIN-0063,AMD-Z-03,Satellite,2026-05-07 12:14:04,2026-05-07,Recyclable,25.66,34.77,13.45,13.49,3.12,9.51,121.8,AMD-COL-0026807,image_classifier,0.731,validation
AMD-COMP-034524,AMD-BIN-0389,AMD-Z-22,Vatva,2026-05-07 12:14:19,2026-05-07,Mixed,25.64,9.49,8.54,4.02,36.95,15.36,105.34,AMD-COL-0162291,image_classifier,0.812,validation
AMD-COMP-022688,AMD-BIN-0258,AMD-Z-14,Shahibaug,2026-05-07 12:14:42,2026-05-07,Dry,28.58,22.92,11.27,5.7,10.2,21.33,219.82,AMD-COL-0107167,manual_audit,0.957,validation
AMD-COMP-027381,AMD-BIN-0315,AMD-Z-18,Nikol,2026-05-07 12:16:08,2026-05-07,Dry,27.93,14.85,6.44,3.0,20.18,27.6,81.03,AMD-COL-0129026,manual_audit,0.922,validation
AMD-COMP-020320,AMD-BIN-0229,AMD-Z-12,Paldi,2026-05-07 12:16:33,2026-05-07,Mixed,11.65,13.95,0.05,2.09,56.11,16.15,78.22,AMD-COL-0095880,manual_audit,0.895,validation
AMD-COMP-014627,AMD-BIN-0164,AMD-Z-09,Chandkheda,2026-05-07 12:16:59,2026-05-07,Mixed,14.42,11.52,4.3,6.58,50.97,12.21,73.37,AMD-COL-0069314,image_classifier,0.726,validation
AMD-COMP-019966,AMD-BIN-0224,AMD-Z-12,Paldi,2026-05-07 12:17:11,2026-05-07,Mixed,14.57,6.73,1.99,2.45,57.75,16.51,383.41,AMD-COL-0094210,manual_audit,0.957,validation
AMD-COMP-052951,AMD-BIN-0567,AMD-Z-31,Dariyapur,2026-05-07 12:17:33,2026-05-07,Organic,4.53,1.54,2.11,0.05,82.11,9.66,380.33,AMD-COL-0248696,image_classifier,0.828,validation
AMD-COMP-028652,AMD-BIN-0330,AMD-Z-18,Nikol,2026-05-07 12:17:39,2026-05-07,Dry,40.36,21.69,5.02,4.29,13.07,15.57,188.71,AMD-COL-0134957,image_classifier,0.843,validation
AMD-COMP-034360,AMD-BIN-0387,AMD-Z-21,Odhav,2026-05-07 12:18:06,2026-05-07,Recyclable,44.97,20.65,16.82,11.94,0.11,5.51,373.34,AMD-COL-0161531,image_classifier,0.744,validation
AMD-COMP-015208,AMD-BIN-0172,AMD-Z-09,Chandkheda,2026-05-07 12:18:33,2026-05-07,Organic,2.85,0.36,0.05,1.6,91.32,3.82,49.26,AMD-COL-0072083,image_classifier,0.859,validation
AMD-COMP-045059,AMD-BIN-0504,AMD-Z-28,Relief Road,2026-05-07 12:18:38,2026-05-07,Organic,8.48,1.0,1.79,1.49,82.81,4.43,738.0,AMD-COL-0211102,sensor_estimate,0.632,validation
AMD-COMP-022115,AMD-BIN-0252,AMD-Z-14,Shahibaug,2026-05-07 12:18:39,2026-05-07,Recyclable,30.11,26.3,13.27,9.67,11.76,8.89,283.22,AMD-COL-0104381,image_classifier,0.789,validation
AMD-COMP-012950,AMD-BIN-0141,AMD-Z-08,Gota,2026-05-07 12:18:42,2026-05-07,Mixed,18.23,15.34,8.74,0.05,49.95,7.69,84.17,AMD-COL-0061350,image_classifier,0.712,validation
AMD-COMP-047954,AMD-BIN-0526,AMD-Z-29,Shahpur,2026-05-07 12:18:44,2026-05-07,Organic,0.96,6.89,1.01,3.44,84.81,2.89,360.67,AMD-COL-0224672,image_classifier,0.7,validation
AMD-COMP-027082,AMD-BIN-0311,AMD-Z-17,Isanpur,2026-05-07 12:19:05,2026-05-07,Organic,13.97,1.18,0.57,1.11,81.9,1.27,157.26,AMD-COL-0127593,image_classifier,0.701,validation
AMD-COMP-054866,AMD-BIN-0588,AMD-Z-33,Wadaj,2026-05-07 12:20:05,2026-05-07,Dry,25.1,19.12,4.65,13.58,13.33,24.22,47.7,AMD-COL-0257815,sensor_estimate,0.767,validation
AMD-COMP-034763,AMD-BIN-0391,AMD-Z-22,Vatva,2026-05-07 12:20:41,2026-05-07,Mixed,28.71,9.41,11.11,12.72,21.96,16.09,103.68,AMD-COL-0163358,image_classifier,0.878,validation
AMD-COMP-055529,AMD-BIN-0596,AMD-Z-33,Wadaj,2026-05-07 12:20:55,2026-05-07,Organic,3.26,6.11,1.38,2.6,79.28,7.37,74.8,AMD-COL-0260820,image_classifier,0.713,validation
AMD-COMP-017744,AMD-BIN-0202,AMD-Z-11,Maninagar,2026-05-07 12:21:01,2026-05-07,Organic,2.96,0.18,0.05,0.05,92.95,3.81,922.15,AMD-COL-0083749,manual_audit,0.87,validation
AMD-COMP-011266,AMD-BIN-0122,AMD-Z-06,Thaltej,2026-05-07 12:21:07,2026-05-07,Dry,34.58,22.02,0.05,8.46,16.45,18.44,127.48,AMD-COL-0053513,manual_audit,0.956,validation
AMD-COMP-027197,AMD-BIN-0312,AMD-Z-17,Isanpur,2026-05-07 12:21:25,2026-05-07,Mixed,15.1,5.8,0.05,4.34,60.48,14.23,156.02,AMD-COL-0128083,image_classifier,0.716,validation
AMD-COMP-023070,AMD-BIN-0262,AMD-Z-14,Shahibaug,2026-05-07 12:22:33,2026-05-07,Organic,7.03,5.5,1.38,3.17,78.51,4.41,297.28,AMD-COL-0109012,image_classifier,0.742,validation
AMD-COMP-007776,AMD-BIN-0082,AMD-Z-04,Bodakdev,2026-05-07 12:22:36,2026-05-07,Organic,10.66,17.8,0.42,0.14,60.14,10.84,888.4,AMD-COL-0037119,image_classifier,0.892,validation
AMD-COMP-052201,AMD-BIN-0560,AMD-Z-31,Dariyapur,2026-05-07 12:23:11,2026-05-07,Mixed,3.56,4.83,0.05,2.32,78.64,10.6,414.97,AMD-COL-0245160,sensor_estimate,0.812,validation
AMD-COMP-054424,AMD-BIN-0581,AMD-Z-32,Saraspur,2026-05-07 12:23:16,2026-05-07,Commercial,22.6,16.07,13.57,7.11,20.71,19.94,379.75,AMD-COL-0255569,image_classifier,0.929,validation
AMD-COMP-000210,AMD-BIN-0003,AMD-Z-01,Navrangpura,2026-05-07 12:23:36,2026-05-07,Mixed,19.4,16.32,2.27,8.3,46.05,7.66,114.11,AMD-COL-0001002,manual_audit,0.941,validation
AMD-COMP-023144,AMD-BIN-0263,AMD-Z-14,Shahibaug,2026-05-07 12:23:49,2026-05-07,Dry,34.9,12.31,10.31,8.56,13.17,20.75,200.04,AMD-COL-0109375,image_classifier,0.935,validation
AMD-COMP-013199,AMD-BIN-0144,AMD-Z-08,Gota,2026-05-07 12:24:10,2026-05-07,Mixed,14.53,15.69,8.48,0.05,52.1,9.15,87.97,AMD-COL-0062550,image_classifier,0.705,validation
AMD-COMP-014181,AMD-BIN-0157,AMD-Z-08,Gota,2026-05-07 12:24:59,2026-05-07,Organic,4.32,0.05,0.05,2.3,88.91,4.37,59.89,AMD-COL-0067158,image_classifier,0.738,validation
AMD-COMP-031354,AMD-BIN-0359,AMD-Z-20,Naroda,2026-05-07 12:25:17,2026-05-07,Mixed,13.37,14.21,18.22,5.69,26.6,21.91,316.14,AMD-COL-0147512,image_classifier,0.855,validation
AMD-COMP-025936,AMD-BIN-0297,AMD-Z-16,Memnagar,2026-05-07 12:25:45,2026-05-07,Dry,23.56,20.41,5.39,9.28,12.71,28.65,41.07,AMD-COL-0122273,sensor_estimate,0.739,validation
AMD-COMP-046284,AMD-BIN-0513,AMD-Z-28,Relief Road,2026-05-07 12:26:02,2026-05-07,Organic,0.4,0.91,2.3,0.05,90.65,5.69,115.43,AMD-COL-0216869,manual_audit,0.867,validation
AMD-COMP-052420,AMD-BIN-0562,AMD-Z-31,Dariyapur,2026-05-07 12:26:03,2026-05-07,Commercial,17.5,16.41,4.21,2.03,45.74,14.11,1296.04,AMD-COL-0246258,sensor_estimate,0.609,validation
AMD-COMP-011787,AMD-BIN-0129,AMD-Z-07,Bopal,2026-05-07 12:26:09,2026-05-07,Mixed,10.62,8.29,5.25,2.64,57.01,16.19,26.26,AMD-COL-0056028,image_classifier,0.913,validation
AMD-COMP-020960,AMD-BIN-0238,AMD-Z-13,Vasna,2026-05-07 12:26:21,2026-05-07,Mixed,12.28,11.29,1.86,3.04,62.24,9.29,94.46,AMD-COL-0098834,image_classifier,0.872,validation
AMD-COMP-036459,AMD-BIN-0408,AMD-Z-23,Ranip,2026-05-07 12:26:29,2026-05-07,Organic,4.29,1.16,1.98,3.69,78.68,10.2,314.73,AMD-COL-0171315,image_classifier,0.729,validation
AMD-COMP-025324,AMD-BIN-0289,AMD-Z-16,Memnagar,2026-05-07 12:26:34,2026-05-07,Mixed,10.17,8.26,0.81,0.49,49.97,30.3,168.43,AMD-COL-0119792,image_classifier,0.824,validation
AMD-COMP-005015,AMD-BIN-0056,AMD-Z-03,Satellite,2026-05-07 12:26:36,2026-05-07,Dry,35.02,31.04,3.96,6.23,3.15,20.6,52.07,AMD-COL-0023784,sensor_estimate,0.78,validation
AMD-COMP-021029,AMD-BIN-0239,AMD-Z-13,Vasna,2026-05-07 12:26:40,2026-05-07,Mixed,15.6,4.44,1.92,6.51,58.17,13.36,52.92,AMD-COL-0099206,image_classifier,0.925,validation
AMD-COMP-003485,AMD-BIN-0041,AMD-Z-02,Vastrapur,2026-05-07 12:26:53,2026-05-07,Commercial,11.13,20.69,7.66,6.08,33.43,21.01,703.18,AMD-COL-0016525,image_classifier,0.712,validation
AMD-COMP-030784,AMD-BIN-0354,AMD-Z-20,Naroda,2026-05-07 12:27:11,2026-05-07,Recyclable,32.15,30.7,12.09,8.89,8.94,7.23,293.13,AMD-COL-0144679,image_classifier,0.755,validation
AMD-COMP-019666,AMD-BIN-0218,AMD-Z-12,Paldi,2026-05-07 12:27:14,2026-05-07,Dry,23.55,29.0,0.43,7.0,21.22,18.8,204.38,AMD-COL-0092729,image_classifier,0.811,validation
AMD-COMP-012086,AMD-BIN-0132,AMD-Z-07,Bopal,2026-05-07 12:27:27,2026-05-07,Mixed,8.82,10.21,0.05,1.89,63.67,15.36,11.74,AMD-COL-0057355,image_classifier,0.832,validation
AMD-COMP-028417,AMD-BIN-0328,AMD-Z-18,Nikol,2026-05-07 12:28:35,2026-05-07,Mixed,17.54,10.21,1.92,4.67,55.26,10.4,315.73,AMD-COL-0133854,image_classifier,0.789,validation
AMD-COMP-020361,AMD-BIN-0230,AMD-Z-12,Paldi,2026-05-07 12:29:07,2026-05-07,Organic,4.32,3.19,0.17,0.05,83.97,8.3,208.12,AMD-COL-0096119,sensor_estimate,0.581,validation
AMD-COMP-043364,AMD-BIN-0489,AMD-Z-27,CG Road,2026-05-07 12:29:15,2026-05-07,Dry,25.28,38.46,7.24,14.23,7.2,7.59,196.98,AMD-COL-0203153,image_classifier,0.816,validation
AMD-COMP-010638,AMD-BIN-0114,AMD-Z-06,Thaltej,2026-05-07 12:29:56,2026-05-07,Organic,5.17,0.05,1.6,3.35,82.31,7.52,27.08,AMD-COL-0050584,image_classifier,0.797,validation
AMD-COMP-050849,AMD-BIN-0550,AMD-Z-30,Jamalpur,2026-05-07 12:29:59,2026-05-07,Organic,4.11,4.58,0.05,4.65,84.78,1.83,318.17,AMD-COL-0238681,sensor_estimate,0.647,validation
AMD-COMP-032675,AMD-BIN-0369,AMD-Z-20,Naroda,2026-05-07 12:30:10,2026-05-07,Mixed,20.83,15.9,13.2,5.63,25.89,18.55,85.2,AMD-COL-0153604,manual_audit,0.916,validation
AMD-COMP-055142,AMD-BIN-0592,AMD-Z-33,Wadaj,2026-05-07 12:30:15,2026-05-07,Mixed,6.45,6.19,0.06,0.06,76.57,10.67,114.24,AMD-COL-0259124,image_classifier,0.745,validation
AMD-COMP-012224,AMD-BIN-0134,AMD-Z-07,Bopal,2026-05-07 12:32:16,2026-05-07,Mixed,10.27,19.31,0.19,0.31,52.22,17.7,89.4,AMD-COL-0058065,image_classifier,0.775,validation
AMD-COMP-043271,AMD-BIN-0488,AMD-Z-27,CG Road,2026-05-07 12:32:38,2026-05-07,Mixed,24.17,24.41,0.05,4.57,34.37,12.43,570.67,AMD-COL-0202778,manual_audit,0.867,validation
AMD-COMP-012514,AMD-BIN-0137,AMD-Z-07,Bopal,2026-05-07 12:33:10,2026-05-07,Dry,24.89,22.2,12.12,4.42,13.35,23.02,68.56,AMD-COL-0059456,sensor_estimate,0.692,validation
AMD-COMP-002140,AMD-BIN-0023,AMD-Z-01,Navrangpura,2026-05-07 12:34:08,2026-05-07,Dry,51.64,29.31,3.81,2.83,4.12,8.29,64.96,AMD-COL-0010154,image_classifier,0.88,validation
AMD-COMP-020754,AMD-BIN-0235,AMD-Z-13,Vasna,2026-05-07 12:34:36,2026-05-07,Dry,31.07,24.75,0.3,2.71,9.96,31.21,291.11,AMD-COL-0097904,image_classifier,0.716,validation
AMD-COMP-013551,AMD-BIN-0148,AMD-Z-08,Gota,2026-05-07 12:34:46,2026-05-07,Organic,0.69,4.15,0.84,0.26,89.29,4.77,98.66,AMD-COL-0064201,manual_audit,0.92,validation
AMD-COMP-054922,AMD-BIN-0589,AMD-Z-33,Wadaj,2026-05-07 12:34:57,2026-05-07,Recyclable,41.52,19.03,11.02,10.27,12.24,5.92,61.62,AMD-COL-0258070,image_classifier,0.892,validation
AMD-COMP-014733,AMD-BIN-0166,AMD-Z-09,Chandkheda,2026-05-07 12:35:12,2026-05-07,Recyclable,38.14,22.29,1.91,10.75,5.45,21.46,116.02,AMD-COL-0069753,image_classifier,0.851,validation
AMD-COMP-013988,AMD-BIN-0154,AMD-Z-08,Gota,2026-05-07 12:35:14,2026-05-07,Dry,32.93,23.93,4.14,3.03,10.91,25.06,82.6,AMD-COL-0066235,image_classifier,0.795,validation
AMD-COMP-044168,AMD-BIN-0496,AMD-Z-28,Relief Road,2026-05-07 12:36:23,2026-05-07,Organic,6.06,8.68,0.05,2.82,82.34,0.05,175.95,AMD-COL-0206866,image_classifier,0.851,validation
AMD-COMP-054588,AMD-BIN-0584,AMD-Z-32,Saraspur,2026-05-07 12:36:53,2026-05-07,Recyclable,26.89,34.93,12.5,7.74,6.78,11.16,302.14,AMD-COL-0256506,sensor_estimate,0.743,validation
AMD-COMP-050958,AMD-BIN-0551,AMD-Z-30,Jamalpur,2026-05-07 12:37:16,2026-05-07,Mixed,6.48,8.94,0.16,3.12,69.93,11.37,106.16,AMD-COL-0239296,image_classifier,0.88,validation
AMD-COMP-046933,AMD-BIN-0518,AMD-Z-29,Shahpur,2026-05-07 12:37:24,2026-05-07,Organic,10.79,5.55,0.05,0.05,79.07,4.49,251.15,AMD-COL-0219825,sensor_estimate,0.746,validation
AMD-COMP-053881,AMD-BIN-0575,AMD-Z-32,Saraspur,2026-05-07 12:38:11,2026-05-07,Recyclable,32.19,31.03,11.24,9.57,0.05,15.92,79.71,AMD-COL-0253077,manual_audit,0.923,validation
AMD-COMP-021247,AMD-BIN-0241,AMD-Z-13,Vasna,2026-05-07 12:38:41,2026-05-07,Mixed,8.79,18.06,0.05,0.05,47.3,25.75,214.68,AMD-COL-0100179,image_classifier,0.77,validation
AMD-COMP-039159,AMD-BIN-0444,AMD-Z-25,Ellis Bridge,2026-05-07 12:38:41,2026-05-07,Commercial,17.48,31.05,3.79,8.32,25.53,13.83,268.8,AMD-COL-0183431,manual_audit,0.959,validation
